Setting Arguments.. :  Namespace(batch_size=64, cuda=True, dataset='voc', debug=False, eval_epoch=10, gamma=0.1, lr=0.001, momentum=0.9, multi_scale=False, no_warm_up=False, num_workers=16, resume=None, save_folder='weights/', start_epoch=0, tfboard=False, version='yolo', weight_decay=0.0005, wp_epoch=1)
----------------------------------------------------------
use cuda
Training model on: VOC0712
The dataset size: 16551
----------------------------------------------------------
Let us train yolo on the voc dataset ......
[Epoch 26/150][Iter 240/258][lr 0.001000][Loss: obj 3.08 || cls 0.58 || bbox 4.27 || total 7.94 || size 416 || time: 3.71]
[Epoch 26/150][Iter 250/258][lr 0.001000][Loss: obj 3.14 || cls 0.93 || bbox 4.36 || total 8.43 || size 416 || time: 3.71]
[Epoch 27/150][Iter 0/258][lr 0.001000][Loss: obj 4.18 || cls 0.76 || bbox 5.54 || total 10.48 || size 416 || time: 6.25]
[Epoch 27/150][Iter 10/258][lr 0.001000][Loss: obj 3.71 || cls 0.95 || bbox 6.39 || total 11.05 || size 416 || time: 3.74]
[Epoch 27/150][Iter 20/258][lr 0.001000][Loss: obj 3.02 || cls 0.62 || bbox 4.46 || total 8.10 || size 416 || time: 3.73]
[Epoch 27/150][Iter 30/258][lr 0.001000][Loss: obj 3.38 || cls 0.89 || bbox 4.83 || total 9.10 || size 416 || time: 3.72]
[Epoch 27/150][Iter 40/258][lr 0.001000][Loss: obj 3.66 || cls 0.74 || bbox 5.11 || total 9.51 || size 416 || time: 3.71]
[Epoch 27/150][Iter 50/258][lr 0.001000][Loss: obj 4.18 || cls 1.17 || bbox 5.73 || total 11.08 || size 416 || time: 3.70]
[Epoch 27/150][Iter 60/258][lr 0.001000][Loss: obj 3.41 || cls 0.73 || bbox 4.81 || total 8.95 || size 416 || time: 3.72]
[Epoch 27/150][Iter 70/258][lr 0.001000][Loss: obj 3.78 || cls 0.68 || bbox 5.21 || total 9.67 || size 416 || time: 3.71]
[Epoch 27/150][Iter 80/258][lr 0.001000][Loss: obj 3.70 || cls 0.63 || bbox 5.36 || total 9.69 || size 416 || time: 3.71]
[Epoch 27/150][Iter 90/258][lr 0.001000][Loss: obj 3.99 || cls 0.75 || bbox 5.95 || total 10.69 || size 416 || time: 3.72]
[Epoch 27/150][Iter 100/258][lr 0.001000][Loss: obj 3.35 || cls 0.80 || bbox 5.16 || total 9.31 || size 416 || time: 3.70]
[Epoch 27/150][Iter 110/258][lr 0.001000][Loss: obj 3.47 || cls 0.88 || bbox 5.36 || total 9.71 || size 416 || time: 3.71]
[Epoch 27/150][Iter 120/258][lr 0.001000][Loss: obj 2.63 || cls 0.43 || bbox 3.68 || total 6.74 || size 416 || time: 3.71]
[Epoch 27/150][Iter 130/258][lr 0.001000][Loss: obj 3.79 || cls 0.46 || bbox 5.25 || total 9.50 || size 416 || time: 3.71]
[Epoch 27/150][Iter 140/258][lr 0.001000][Loss: obj 3.04 || cls 1.04 || bbox 5.66 || total 9.74 || size 416 || time: 3.72]
[Epoch 27/150][Iter 150/258][lr 0.001000][Loss: obj 3.13 || cls 0.57 || bbox 4.58 || total 8.27 || size 416 || time: 3.70]
[Epoch 27/150][Iter 160/258][lr 0.001000][Loss: obj 3.22 || cls 0.96 || bbox 4.19 || total 8.37 || size 416 || time: 3.73]
[Epoch 27/150][Iter 170/258][lr 0.001000][Loss: obj 3.98 || cls 0.74 || bbox 5.12 || total 9.84 || size 416 || time: 3.71]
[Epoch 27/150][Iter 180/258][lr 0.001000][Loss: obj 3.74 || cls 0.82 || bbox 4.59 || total 9.15 || size 416 || time: 3.70]
[Epoch 27/150][Iter 190/258][lr 0.001000][Loss: obj 3.49 || cls 1.18 || bbox 5.79 || total 10.46 || size 416 || time: 3.74]
[Epoch 27/150][Iter 200/258][lr 0.001000][Loss: obj 3.69 || cls 0.63 || bbox 4.99 || total 9.31 || size 416 || time: 3.70]
[Epoch 27/150][Iter 210/258][lr 0.001000][Loss: obj 3.42 || cls 0.65 || bbox 5.34 || total 9.41 || size 416 || time: 3.72]
[Epoch 27/150][Iter 220/258][lr 0.001000][Loss: obj 3.97 || cls 1.27 || bbox 5.95 || total 11.20 || size 416 || time: 3.71]
[Epoch 27/150][Iter 230/258][lr 0.001000][Loss: obj 3.33 || cls 1.26 || bbox 5.57 || total 10.16 || size 416 || time: 3.71]
[Epoch 27/150][Iter 240/258][lr 0.001000][Loss: obj 3.34 || cls 0.78 || bbox 5.14 || total 9.26 || size 416 || time: 3.70]
[Epoch 27/150][Iter 250/258][lr 0.001000][Loss: obj 2.75 || cls 0.79 || bbox 4.37 || total 7.91 || size 416 || time: 3.70]
[Epoch 28/150][Iter 0/258][lr 0.001000][Loss: obj 3.60 || cls 0.95 || bbox 5.93 || total 10.48 || size 416 || time: 6.42]
[Epoch 28/150][Iter 10/258][lr 0.001000][Loss: obj 2.53 || cls 0.42 || bbox 4.52 || total 7.47 || size 416 || time: 3.74]
[Epoch 28/150][Iter 20/258][lr 0.001000][Loss: obj 3.84 || cls 0.61 || bbox 4.69 || total 9.14 || size 416 || time: 3.71]
[Epoch 28/150][Iter 30/258][lr 0.001000][Loss: obj 3.66 || cls 1.30 || bbox 5.68 || total 10.64 || size 416 || time: 3.72]
[Epoch 28/150][Iter 40/258][lr 0.001000][Loss: obj 3.11 || cls 0.80 || bbox 4.09 || total 7.99 || size 416 || time: 3.72]
[Epoch 28/150][Iter 50/258][lr 0.001000][Loss: obj 3.72 || cls 0.98 || bbox 5.74 || total 10.44 || size 416 || time: 3.71]
[Epoch 28/150][Iter 60/258][lr 0.001000][Loss: obj 3.57 || cls 0.72 || bbox 4.99 || total 9.28 || size 416 || time: 3.71]
[Epoch 28/150][Iter 70/258][lr 0.001000][Loss: obj 2.99 || cls 0.99 || bbox 4.62 || total 8.60 || size 416 || time: 3.71]
[Epoch 28/150][Iter 80/258][lr 0.001000][Loss: obj 3.43 || cls 0.73 || bbox 4.95 || total 9.11 || size 416 || time: 3.75]
[Epoch 28/150][Iter 90/258][lr 0.001000][Loss: obj 3.11 || cls 0.94 || bbox 5.02 || total 9.07 || size 416 || time: 3.72]
[Epoch 28/150][Iter 100/258][lr 0.001000][Loss: obj 3.53 || cls 0.49 || bbox 5.07 || total 9.09 || size 416 || time: 3.71]
[Epoch 28/150][Iter 110/258][lr 0.001000][Loss: obj 3.40 || cls 0.58 || bbox 5.59 || total 9.57 || size 416 || time: 3.71]
[Epoch 28/150][Iter 120/258][lr 0.001000][Loss: obj 3.44 || cls 0.82 || bbox 6.53 || total 10.79 || size 416 || time: 3.72]
[Epoch 28/150][Iter 130/258][lr 0.001000][Loss: obj 3.45 || cls 0.73 || bbox 4.33 || total 8.51 || size 416 || time: 3.71]
[Epoch 28/150][Iter 140/258][lr 0.001000][Loss: obj 3.58 || cls 1.21 || bbox 4.91 || total 9.70 || size 416 || time: 3.71]
[Epoch 28/150][Iter 150/258][lr 0.001000][Loss: obj 3.37 || cls 0.68 || bbox 4.55 || total 8.59 || size 416 || time: 3.71]
[Epoch 28/150][Iter 160/258][lr 0.001000][Loss: obj 3.17 || cls 0.87 || bbox 4.25 || total 8.29 || size 416 || time: 3.71]
[Epoch 28/150][Iter 170/258][lr 0.001000][Loss: obj 2.67 || cls 0.61 || bbox 3.88 || total 7.15 || size 416 || time: 3.72]
[Epoch 28/150][Iter 180/258][lr 0.001000][Loss: obj 2.93 || cls 0.93 || bbox 4.49 || total 8.35 || size 416 || time: 3.71]
[Epoch 28/150][Iter 190/258][lr 0.001000][Loss: obj 3.18 || cls 0.69 || bbox 4.62 || total 8.50 || size 416 || time: 3.71]
[Epoch 28/150][Iter 200/258][lr 0.001000][Loss: obj 3.14 || cls 0.85 || bbox 4.82 || total 8.82 || size 416 || time: 3.71]
[Epoch 28/150][Iter 210/258][lr 0.001000][Loss: obj 2.64 || cls 0.73 || bbox 3.98 || total 7.35 || size 416 || time: 3.71]
[Epoch 28/150][Iter 220/258][lr 0.001000][Loss: obj 3.57 || cls 0.55 || bbox 5.31 || total 9.44 || size 416 || time: 3.73]
[Epoch 28/150][Iter 230/258][lr 0.001000][Loss: obj 3.40 || cls 0.57 || bbox 4.42 || total 8.38 || size 416 || time: 3.71]
[Epoch 28/150][Iter 240/258][lr 0.001000][Loss: obj 3.93 || cls 0.79 || bbox 4.97 || total 9.69 || size 416 || time: 3.70]
[Epoch 28/150][Iter 250/258][lr 0.001000][Loss: obj 2.88 || cls 0.74 || bbox 4.19 || total 7.81 || size 416 || time: 3.71]
[Epoch 29/150][Iter 0/258][lr 0.001000][Loss: obj 3.24 || cls 0.97 || bbox 4.30 || total 8.51 || size 416 || time: 6.01]
[Epoch 29/150][Iter 10/258][lr 0.001000][Loss: obj 3.84 || cls 0.85 || bbox 5.52 || total 10.21 || size 416 || time: 4.25]
[Epoch 29/150][Iter 20/258][lr 0.001000][Loss: obj 3.16 || cls 0.75 || bbox 4.17 || total 8.07 || size 416 || time: 3.74]
[Epoch 29/150][Iter 30/258][lr 0.001000][Loss: obj 2.51 || cls 0.60 || bbox 4.10 || total 7.22 || size 416 || time: 3.71]
[Epoch 29/150][Iter 40/258][lr 0.001000][Loss: obj 2.45 || cls 0.64 || bbox 3.78 || total 6.88 || size 416 || time: 3.71]
[Epoch 29/150][Iter 50/258][lr 0.001000][Loss: obj 3.55 || cls 1.08 || bbox 4.71 || total 9.34 || size 416 || time: 3.75]
[Epoch 29/150][Iter 60/258][lr 0.001000][Loss: obj 3.66 || cls 0.94 || bbox 5.76 || total 10.35 || size 416 || time: 3.71]
[Epoch 29/150][Iter 70/258][lr 0.001000][Loss: obj 3.98 || cls 1.06 || bbox 6.50 || total 11.55 || size 416 || time: 3.72]
[Epoch 29/150][Iter 80/258][lr 0.001000][Loss: obj 3.79 || cls 1.10 || bbox 5.24 || total 10.13 || size 416 || time: 3.71]
[Epoch 29/150][Iter 90/258][lr 0.001000][Loss: obj 4.11 || cls 0.90 || bbox 5.42 || total 10.43 || size 416 || time: 3.73]
[Epoch 29/150][Iter 100/258][lr 0.001000][Loss: obj 2.79 || cls 0.76 || bbox 5.13 || total 8.69 || size 416 || time: 3.71]
[Epoch 29/150][Iter 110/258][lr 0.001000][Loss: obj 3.07 || cls 0.63 || bbox 4.34 || total 8.04 || size 416 || time: 3.71]
[Epoch 29/150][Iter 120/258][lr 0.001000][Loss: obj 2.90 || cls 0.46 || bbox 4.96 || total 8.32 || size 416 || time: 3.72]
[Epoch 29/150][Iter 130/258][lr 0.001000][Loss: obj 4.09 || cls 0.87 || bbox 5.76 || total 10.72 || size 416 || time: 3.73]
[Epoch 29/150][Iter 140/258][lr 0.001000][Loss: obj 3.57 || cls 0.58 || bbox 5.37 || total 9.53 || size 416 || time: 3.71]
[Epoch 29/150][Iter 150/258][lr 0.001000][Loss: obj 3.40 || cls 1.00 || bbox 5.71 || total 10.11 || size 416 || time: 3.71]
[Epoch 29/150][Iter 160/258][lr 0.001000][Loss: obj 3.08 || cls 0.59 || bbox 5.16 || total 8.83 || size 416 || time: 3.71]
[Epoch 29/150][Iter 170/258][lr 0.001000][Loss: obj 3.51 || cls 0.88 || bbox 6.09 || total 10.48 || size 416 || time: 3.72]
[Epoch 29/150][Iter 180/258][lr 0.001000][Loss: obj 3.68 || cls 1.12 || bbox 6.01 || total 10.81 || size 416 || time: 3.71]
[Epoch 29/150][Iter 190/258][lr 0.001000][Loss: obj 3.38 || cls 0.83 || bbox 4.78 || total 8.99 || size 416 || time: 3.72]
[Epoch 29/150][Iter 200/258][lr 0.001000][Loss: obj 3.36 || cls 0.56 || bbox 4.58 || total 8.50 || size 416 || time: 3.71]
[Epoch 29/150][Iter 210/258][lr 0.001000][Loss: obj 3.23 || cls 0.62 || bbox 4.94 || total 8.80 || size 416 || time: 3.71]
[Epoch 29/150][Iter 220/258][lr 0.001000][Loss: obj 4.08 || cls 1.18 || bbox 6.08 || total 11.35 || size 416 || time: 3.72]
[Epoch 29/150][Iter 230/258][lr 0.001000][Loss: obj 2.88 || cls 0.87 || bbox 4.34 || total 8.09 || size 416 || time: 3.71]
[Epoch 29/150][Iter 240/258][lr 0.001000][Loss: obj 3.92 || cls 0.90 || bbox 4.71 || total 9.52 || size 416 || time: 3.71]
[Epoch 29/150][Iter 250/258][lr 0.001000][Loss: obj 3.18 || cls 0.89 || bbox 4.90 || total 8.98 || size 416 || time: 3.71]
[Epoch 30/150][Iter 0/258][lr 0.001000][Loss: obj 4.18 || cls 0.89 || bbox 5.48 || total 10.55 || size 416 || time: 5.96]
[Epoch 30/150][Iter 10/258][lr 0.001000][Loss: obj 3.06 || cls 0.67 || bbox 4.76 || total 8.48 || size 416 || time: 4.27]
[Epoch 30/150][Iter 20/258][lr 0.001000][Loss: obj 3.97 || cls 0.88 || bbox 5.33 || total 10.18 || size 416 || time: 3.70]
[Epoch 30/150][Iter 30/258][lr 0.001000][Loss: obj 3.69 || cls 0.64 || bbox 4.92 || total 9.25 || size 416 || time: 3.70]
[Epoch 30/150][Iter 40/258][lr 0.001000][Loss: obj 2.64 || cls 0.67 || bbox 4.06 || total 7.36 || size 416 || time: 3.70]
[Epoch 30/150][Iter 50/258][lr 0.001000][Loss: obj 3.77 || cls 1.22 || bbox 6.05 || total 11.04 || size 416 || time: 3.71]
[Epoch 30/150][Iter 60/258][lr 0.001000][Loss: obj 3.44 || cls 0.74 || bbox 5.18 || total 9.37 || size 416 || time: 3.71]
[Epoch 30/150][Iter 70/258][lr 0.001000][Loss: obj 3.14 || cls 1.07 || bbox 5.31 || total 9.52 || size 416 || time: 3.71]
[Epoch 30/150][Iter 80/258][lr 0.001000][Loss: obj 4.31 || cls 0.90 || bbox 5.69 || total 10.90 || size 416 || time: 3.72]
[Epoch 30/150][Iter 90/258][lr 0.001000][Loss: obj 3.32 || cls 0.79 || bbox 4.70 || total 8.80 || size 416 || time: 3.71]
[Epoch 30/150][Iter 100/258][lr 0.001000][Loss: obj 3.58 || cls 0.55 || bbox 5.36 || total 9.49 || size 416 || time: 3.71]
[Epoch 30/150][Iter 110/258][lr 0.001000][Loss: obj 3.72 || cls 0.52 || bbox 5.64 || total 9.88 || size 416 || time: 3.71]
[Epoch 30/150][Iter 120/258][lr 0.001000][Loss: obj 2.79 || cls 0.77 || bbox 4.98 || total 8.54 || size 416 || time: 3.71]
[Epoch 30/150][Iter 130/258][lr 0.001000][Loss: obj 2.79 || cls 0.42 || bbox 5.06 || total 8.27 || size 416 || time: 3.74]
[Epoch 30/150][Iter 140/258][lr 0.001000][Loss: obj 3.05 || cls 0.77 || bbox 4.93 || total 8.74 || size 416 || time: 3.71]
[Epoch 30/150][Iter 150/258][lr 0.001000][Loss: obj 3.44 || cls 0.68 || bbox 5.50 || total 9.62 || size 416 || time: 3.71]
[Epoch 30/150][Iter 160/258][lr 0.001000][Loss: obj 2.87 || cls 0.63 || bbox 3.80 || total 7.31 || size 416 || time: 3.72]
[Epoch 30/150][Iter 170/258][lr 0.001000][Loss: obj 2.78 || cls 0.58 || bbox 4.91 || total 8.27 || size 416 || time: 3.71]
[Epoch 30/150][Iter 180/258][lr 0.001000][Loss: obj 3.57 || cls 0.73 || bbox 5.18 || total 9.48 || size 416 || time: 3.71]
[Epoch 30/150][Iter 190/258][lr 0.001000][Loss: obj 3.52 || cls 1.00 || bbox 5.53 || total 10.04 || size 416 || time: 3.71]
[Epoch 30/150][Iter 200/258][lr 0.001000][Loss: obj 4.13 || cls 0.97 || bbox 6.28 || total 11.38 || size 416 || time: 3.71]
[Epoch 30/150][Iter 210/258][lr 0.001000][Loss: obj 3.72 || cls 0.64 || bbox 4.13 || total 8.48 || size 416 || time: 3.72]
[Epoch 30/150][Iter 220/258][lr 0.001000][Loss: obj 4.16 || cls 1.17 || bbox 6.27 || total 11.60 || size 416 || time: 3.71]
[Epoch 30/150][Iter 230/258][lr 0.001000][Loss: obj 3.07 || cls 0.74 || bbox 4.64 || total 8.44 || size 416 || time: 3.71]
[Epoch 30/150][Iter 240/258][lr 0.001000][Loss: obj 2.77 || cls 0.91 || bbox 4.88 || total 8.56 || size 416 || time: 3.71]
[Epoch 30/150][Iter 250/258][lr 0.001000][Loss: obj 3.39 || cls 0.55 || bbox 3.86 || total 7.80 || size 416 || time: 3.71]
im_detect: 1/2501 0.008s
im_detect: 501/2501 0.007s
im_detect: 1001/2501 0.007s
im_detect: 1501/2501 0.007s
im_detect: 2001/2501 0.007s
im_detect: 2501/2501 0.006s
Evaluating detections
VOC07 metric? Yes
AP for aeroplane = 0.8519
AP for bicycle = 0.7774
AP for bird = 0.8061
AP for boat = 0.6585
AP for bottle = 0.4106
AP for bus = 0.7766
AP for car = 0.7331
AP for cat = 0.8503
AP for chair = 0.4504
AP for cow = 0.7254
AP for diningtable = 0.6112
AP for dog = 0.8812
AP for horse = 0.8641
AP for motorbike = 0.7884
AP for person = 0.6216
AP for pottedplant = 0.4189
AP for sheep = 0.5263
AP for sofa = 0.6232
AP for train = 0.8779
AP for tvmonitor = 0.6638
Mean AP = 0.6958
Mean AP:  0.6958446718199175
Saving state, epoch: 30
[Epoch 31/150][Iter 0/258][lr 0.001000][Loss: obj 2.69 || cls 0.30 || bbox 4.41 || total 7.39 || size 416 || time: 54.61]
[Epoch 31/150][Iter 10/258][lr 0.001000][Loss: obj 3.05 || cls 0.85 || bbox 5.03 || total 8.92 || size 416 || time: 4.60]
[Epoch 31/150][Iter 20/258][lr 0.001000][Loss: obj 3.37 || cls 1.13 || bbox 5.23 || total 9.72 || size 416 || time: 3.71]
[Epoch 31/150][Iter 30/258][lr 0.001000][Loss: obj 3.72 || cls 0.52 || bbox 4.43 || total 8.67 || size 416 || time: 3.71]
[Epoch 31/150][Iter 40/258][lr 0.001000][Loss: obj 3.71 || cls 0.84 || bbox 5.66 || total 10.21 || size 416 || time: 3.73]
[Epoch 31/150][Iter 50/258][lr 0.001000][Loss: obj 3.72 || cls 0.63 || bbox 4.97 || total 9.31 || size 416 || time: 3.74]
[Epoch 31/150][Iter 60/258][lr 0.001000][Loss: obj 3.31 || cls 0.63 || bbox 4.85 || total 8.79 || size 416 || time: 3.71]
[Epoch 31/150][Iter 70/258][lr 0.001000][Loss: obj 3.75 || cls 1.03 || bbox 5.50 || total 10.29 || size 416 || time: 3.71]
[Epoch 31/150][Iter 80/258][lr 0.001000][Loss: obj 3.60 || cls 0.83 || bbox 5.91 || total 10.33 || size 416 || time: 3.71]
[Epoch 31/150][Iter 90/258][lr 0.001000][Loss: obj 3.39 || cls 0.72 || bbox 5.61 || total 9.71 || size 416 || time: 3.71]
[Epoch 31/150][Iter 100/258][lr 0.001000][Loss: obj 2.68 || cls 1.13 || bbox 5.39 || total 9.20 || size 416 || time: 3.71]
[Epoch 31/150][Iter 110/258][lr 0.001000][Loss: obj 3.03 || cls 0.73 || bbox 5.48 || total 9.23 || size 416 || time: 3.70]
[Epoch 31/150][Iter 120/258][lr 0.001000][Loss: obj 3.26 || cls 0.77 || bbox 4.92 || total 8.94 || size 416 || time: 3.71]
[Epoch 31/150][Iter 130/258][lr 0.001000][Loss: obj 3.19 || cls 0.65 || bbox 4.71 || total 8.55 || size 416 || time: 3.71]
[Epoch 31/150][Iter 140/258][lr 0.001000][Loss: obj 3.64 || cls 1.17 || bbox 5.38 || total 10.19 || size 416 || time: 3.73]
[Epoch 31/150][Iter 150/258][lr 0.001000][Loss: obj 3.54 || cls 0.68 || bbox 4.90 || total 9.12 || size 416 || time: 3.72]
[Epoch 31/150][Iter 160/258][lr 0.001000][Loss: obj 3.51 || cls 0.78 || bbox 4.06 || total 8.35 || size 416 || time: 3.71]
[Epoch 31/150][Iter 170/258][lr 0.001000][Loss: obj 3.38 || cls 0.70 || bbox 4.78 || total 8.87 || size 416 || time: 3.71]
[Epoch 31/150][Iter 180/258][lr 0.001000][Loss: obj 3.63 || cls 0.77 || bbox 5.49 || total 9.88 || size 416 || time: 3.73]
[Epoch 31/150][Iter 190/258][lr 0.001000][Loss: obj 3.35 || cls 0.84 || bbox 4.86 || total 9.05 || size 416 || time: 3.70]
[Epoch 31/150][Iter 200/258][lr 0.001000][Loss: obj 3.14 || cls 0.42 || bbox 4.95 || total 8.51 || size 416 || time: 3.71]
[Epoch 31/150][Iter 210/258][lr 0.001000][Loss: obj 2.84 || cls 0.38 || bbox 4.37 || total 7.59 || size 416 || time: 3.71]
[Epoch 31/150][Iter 220/258][lr 0.001000][Loss: obj 2.54 || cls 0.55 || bbox 3.71 || total 6.79 || size 416 || time: 3.71]
[Epoch 31/150][Iter 230/258][lr 0.001000][Loss: obj 3.34 || cls 0.94 || bbox 5.06 || total 9.33 || size 416 || time: 3.71]
[Epoch 31/150][Iter 240/258][lr 0.001000][Loss: obj 2.50 || cls 0.81 || bbox 4.67 || total 7.97 || size 416 || time: 3.71]
[Epoch 31/150][Iter 250/258][lr 0.001000][Loss: obj 3.81 || cls 0.77 || bbox 4.58 || total 9.16 || size 416 || time: 3.71]
[Epoch 32/150][Iter 0/258][lr 0.001000][Loss: obj 3.32 || cls 0.86 || bbox 5.86 || total 10.04 || size 416 || time: 6.15]
[Epoch 32/150][Iter 10/258][lr 0.001000][Loss: obj 3.67 || cls 0.58 || bbox 4.77 || total 9.03 || size 416 || time: 3.74]
[Epoch 32/150][Iter 20/258][lr 0.001000][Loss: obj 2.34 || cls 0.48 || bbox 3.93 || total 6.75 || size 416 || time: 3.73]
[Epoch 32/150][Iter 30/258][lr 0.001000][Loss: obj 3.85 || cls 1.00 || bbox 5.90 || total 10.75 || size 416 || time: 3.71]
[Epoch 32/150][Iter 40/258][lr 0.001000][Loss: obj 2.61 || cls 0.56 || bbox 4.09 || total 7.25 || size 416 || time: 3.73]
[Epoch 32/150][Iter 50/258][lr 0.001000][Loss: obj 3.77 || cls 1.01 || bbox 6.54 || total 11.32 || size 416 || time: 3.71]
[Epoch 32/150][Iter 60/258][lr 0.001000][Loss: obj 3.45 || cls 0.42 || bbox 4.39 || total 8.26 || size 416 || time: 3.71]
[Epoch 32/150][Iter 70/258][lr 0.001000][Loss: obj 3.58 || cls 0.76 || bbox 5.22 || total 9.55 || size 416 || time: 3.73]
[Epoch 32/150][Iter 80/258][lr 0.001000][Loss: obj 3.49 || cls 0.72 || bbox 5.62 || total 9.83 || size 416 || time: 3.72]
[Epoch 32/150][Iter 90/258][lr 0.001000][Loss: obj 3.07 || cls 1.02 || bbox 4.68 || total 8.76 || size 416 || time: 3.71]
[Epoch 32/150][Iter 100/258][lr 0.001000][Loss: obj 3.37 || cls 0.72 || bbox 5.31 || total 9.40 || size 416 || time: 3.72]
[Epoch 32/150][Iter 110/258][lr 0.001000][Loss: obj 2.94 || cls 0.61 || bbox 5.01 || total 8.56 || size 416 || time: 3.73]
[Epoch 32/150][Iter 120/258][lr 0.001000][Loss: obj 3.41 || cls 0.97 || bbox 6.10 || total 10.48 || size 416 || time: 3.71]
[Epoch 32/150][Iter 130/258][lr 0.001000][Loss: obj 2.83 || cls 0.82 || bbox 4.22 || total 7.86 || size 416 || time: 3.72]
[Epoch 32/150][Iter 140/258][lr 0.001000][Loss: obj 3.54 || cls 1.08 || bbox 5.50 || total 10.11 || size 416 || time: 3.71]
[Epoch 32/150][Iter 150/258][lr 0.001000][Loss: obj 2.45 || cls 0.42 || bbox 4.86 || total 7.73 || size 416 || time: 3.71]
[Epoch 32/150][Iter 160/258][lr 0.001000][Loss: obj 3.55 || cls 0.85 || bbox 4.97 || total 9.37 || size 416 || time: 3.71]
[Epoch 32/150][Iter 170/258][lr 0.001000][Loss: obj 3.25 || cls 0.92 || bbox 5.34 || total 9.51 || size 416 || time: 3.72]
[Epoch 32/150][Iter 180/258][lr 0.001000][Loss: obj 3.56 || cls 0.92 || bbox 4.83 || total 9.31 || size 416 || time: 3.71]
[Epoch 32/150][Iter 190/258][lr 0.001000][Loss: obj 3.49 || cls 1.00 || bbox 5.32 || total 9.80 || size 416 || time: 3.73]
[Epoch 32/150][Iter 200/258][lr 0.001000][Loss: obj 3.59 || cls 0.68 || bbox 5.71 || total 9.98 || size 416 || time: 3.71]
[Epoch 32/150][Iter 210/258][lr 0.001000][Loss: obj 2.74 || cls 0.73 || bbox 4.76 || total 8.23 || size 416 || time: 3.71]
[Epoch 32/150][Iter 220/258][lr 0.001000][Loss: obj 2.78 || cls 0.89 || bbox 5.38 || total 9.05 || size 416 || time: 3.73]
[Epoch 32/150][Iter 230/258][lr 0.001000][Loss: obj 3.35 || cls 0.80 || bbox 5.07 || total 9.22 || size 416 || time: 3.71]
[Epoch 32/150][Iter 240/258][lr 0.001000][Loss: obj 3.53 || cls 1.02 || bbox 5.32 || total 9.87 || size 416 || time: 3.71]
[Epoch 32/150][Iter 250/258][lr 0.001000][Loss: obj 3.47 || cls 0.54 || bbox 4.64 || total 8.65 || size 416 || time: 3.71]
[Epoch 33/150][Iter 0/258][lr 0.001000][Loss: obj 3.06 || cls 0.47 || bbox 4.63 || total 8.16 || size 416 || time: 5.83]
[Epoch 33/150][Iter 10/258][lr 0.001000][Loss: obj 3.50 || cls 1.28 || bbox 5.94 || total 10.73 || size 416 || time: 4.58]
[Epoch 33/150][Iter 20/258][lr 0.001000][Loss: obj 3.02 || cls 0.94 || bbox 4.38 || total 8.34 || size 416 || time: 3.71]
[Epoch 33/150][Iter 30/258][lr 0.001000][Loss: obj 4.06 || cls 0.90 || bbox 4.75 || total 9.71 || size 416 || time: 3.71]
[Epoch 33/150][Iter 40/258][lr 0.001000][Loss: obj 3.33 || cls 0.75 || bbox 4.32 || total 8.40 || size 416 || time: 3.72]
[Epoch 33/150][Iter 50/258][lr 0.001000][Loss: obj 3.87 || cls 0.73 || bbox 5.73 || total 10.32 || size 416 || time: 3.71]
[Epoch 33/150][Iter 60/258][lr 0.001000][Loss: obj 3.59 || cls 0.61 || bbox 5.35 || total 9.54 || size 416 || time: 3.71]
[Epoch 33/150][Iter 70/258][lr 0.001000][Loss: obj 2.81 || cls 0.63 || bbox 5.67 || total 9.12 || size 416 || time: 3.71]
[Epoch 33/150][Iter 80/258][lr 0.001000][Loss: obj 3.38 || cls 0.89 || bbox 4.82 || total 9.09 || size 416 || time: 3.71]
[Epoch 33/150][Iter 90/258][lr 0.001000][Loss: obj 3.53 || cls 0.90 || bbox 5.36 || total 9.78 || size 416 || time: 3.71]
[Epoch 33/150][Iter 100/258][lr 0.001000][Loss: obj 3.08 || cls 0.50 || bbox 4.55 || total 8.13 || size 416 || time: 3.73]
[Epoch 33/150][Iter 110/258][lr 0.001000][Loss: obj 3.78 || cls 0.64 || bbox 5.04 || total 9.47 || size 416 || time: 3.72]
[Epoch 33/150][Iter 120/258][lr 0.001000][Loss: obj 2.96 || cls 1.23 || bbox 4.90 || total 9.08 || size 416 || time: 3.75]
[Epoch 33/150][Iter 130/258][lr 0.001000][Loss: obj 3.35 || cls 1.40 || bbox 6.00 || total 10.74 || size 416 || time: 3.71]
[Epoch 33/150][Iter 140/258][lr 0.001000][Loss: obj 2.51 || cls 0.85 || bbox 5.38 || total 8.73 || size 416 || time: 3.71]
[Epoch 33/150][Iter 150/258][lr 0.001000][Loss: obj 2.37 || cls 0.57 || bbox 3.11 || total 6.04 || size 416 || time: 3.71]
[Epoch 33/150][Iter 160/258][lr 0.001000][Loss: obj 3.23 || cls 0.57 || bbox 4.92 || total 8.72 || size 416 || time: 3.71]
[Epoch 33/150][Iter 170/258][lr 0.001000][Loss: obj 3.17 || cls 0.74 || bbox 4.07 || total 7.98 || size 416 || time: 3.71]
[Epoch 33/150][Iter 180/258][lr 0.001000][Loss: obj 2.99 || cls 0.65 || bbox 4.49 || total 8.14 || size 416 || time: 3.73]
[Epoch 33/150][Iter 190/258][lr 0.001000][Loss: obj 3.37 || cls 0.48 || bbox 5.33 || total 9.17 || size 416 || time: 3.71]
